# L1_m9 fgas-2sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; full sky (anafast, mean subtracted); uniform mean of C_ell in log bins, Delta ln ell = 0.4, ell_max = 10000
# ell_eff  1e12_D_ell_yy
1.005184e+02 1.703394e-01
1.499558e+02 2.436905e-01
2.237077e+02 3.274283e-01
3.337327e+02 4.218473e-01
4.978707e+02 5.569166e-01
7.427358e+02 7.427181e-01
1.108032e+03 9.794893e-01
1.652989e+03 1.220463e+00
2.465970e+03 1.401245e+00
3.678794e+03 1.453089e+00
5.488116e+03 1.314680e+00
8.187308e+03 1.024373e+00
