# L1_m9 fgas-2sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>5 (qfrommz_alpha_fixed_1p12); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.429561e-03
1.350000e+01 1.784166e-03
1.800000e+01 3.003694e-03
2.350000e+01 5.052262e-03
3.050000e+01 6.306737e-03
4.000000e+01 8.910710e-03
5.250000e+01 1.389954e-02
6.850000e+01 1.961385e-02
8.950000e+01 2.900580e-02
1.170000e+02 4.089498e-02
1.525000e+02 5.838570e-02
1.980000e+02 8.401237e-02
2.575000e+02 1.191990e-01
3.355000e+02 1.749224e-01
4.365000e+02 2.428820e-01
5.675000e+02 3.384693e-01
7.380000e+02 4.560086e-01
9.595000e+02 6.043926e-01
