# L1_m9 Mstar-1sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>50 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 4.056746e-03
1.350000e+01 5.189344e-03
1.800000e+01 8.251013e-03
2.350000e+01 1.230028e-02
3.050000e+01 1.565599e-02
4.000000e+01 2.333257e-02
5.250000e+01 3.813823e-02
6.850000e+01 5.202502e-02
8.950000e+01 7.572282e-02
1.170000e+02 1.105289e-01
1.525000e+02 1.523418e-01
1.980000e+02 2.080776e-01
2.575000e+02 2.754525e-01
3.355000e+02 3.702780e-01
4.365000e+02 4.794100e-01
5.675000e+02 6.197490e-01
7.380000e+02 7.694195e-01
9.595000e+02 9.458389e-01
