# L2p8_m9_lc0 masked tSZ, q>50 (qfrommz_alpha_fixed_1p12); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 5.711501e-03
1.350000e+01 8.285220e-03
1.800000e+01 1.057252e-02
2.350000e+01 1.629987e-02
3.050000e+01 2.100803e-02
4.000000e+01 3.510227e-02
5.250000e+01 4.708859e-02
6.850000e+01 5.791028e-02
8.950000e+01 8.799945e-02
1.170000e+02 1.205123e-01
1.525000e+02 1.596171e-01
1.980000e+02 2.164877e-01
2.575000e+02 2.834703e-01
3.355000e+02 3.783532e-01
4.365000e+02 4.876076e-01
5.675000e+02 6.166463e-01
7.380000e+02 7.742281e-01
9.595000e+02 9.540242e-01
