# L2p8_m9_lc2 masked tSZ, q>10 (qfrommz_alpha_fixed_1p12); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.647973e-03
1.350000e+01 2.623190e-03
1.800000e+01 4.116426e-03
2.350000e+01 5.720596e-03
3.050000e+01 7.506223e-03
4.000000e+01 1.237862e-02
5.250000e+01 1.808917e-02
6.850000e+01 2.559396e-02
8.950000e+01 3.603738e-02
1.170000e+02 5.293361e-02
1.525000e+02 7.370342e-02
1.980000e+02 1.024041e-01
2.575000e+02 1.431742e-01
3.355000e+02 2.026409e-01
4.365000e+02 2.831750e-01
5.675000e+02 3.861791e-01
7.380000e+02 5.264587e-01
9.595000e+02 6.932173e-01
