# L1_m9 Jet lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>50 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 3.734279e-03
1.350000e+01 4.836138e-03
1.800000e+01 7.901379e-03
2.350000e+01 1.143760e-02
3.050000e+01 1.445300e-02
4.000000e+01 2.203670e-02
5.250000e+01 3.541689e-02
6.850000e+01 4.872506e-02
8.950000e+01 7.096436e-02
1.170000e+02 1.040188e-01
1.525000e+02 1.439249e-01
1.980000e+02 1.948273e-01
2.575000e+02 2.571830e-01
3.355000e+02 3.429988e-01
4.365000e+02 4.387280e-01
5.675000e+02 5.627945e-01
7.380000e+02 6.962990e-01
9.595000e+02 8.518735e-01
