# L2p8_m9_lc4 masked tSZ, q>50 (qfrommz_alpha_fixed_1p12); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 2.981684e-03
1.350000e+01 5.273869e-03
1.800000e+01 7.140409e-03
2.350000e+01 1.182263e-02
3.050000e+01 1.679975e-02
4.000000e+01 2.303231e-02
5.250000e+01 3.718821e-02
6.850000e+01 5.204293e-02
8.950000e+01 7.422350e-02
1.170000e+02 1.070289e-01
1.525000e+02 1.472342e-01
1.980000e+02 2.028064e-01
2.575000e+02 2.814345e-01
3.355000e+02 3.664797e-01
4.365000e+02 4.872725e-01
5.675000e+02 6.234040e-01
7.380000e+02 7.872051e-01
9.595000e+02 9.676678e-01
