# L1_m9 Mstar-1sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>10 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.617132e-03
1.350000e+01 2.095277e-03
1.800000e+01 3.571019e-03
2.350000e+01 5.917189e-03
3.050000e+01 7.342699e-03
4.000000e+01 9.996232e-03
5.250000e+01 1.628843e-02
6.850000e+01 2.369187e-02
8.950000e+01 3.368726e-02
1.170000e+02 4.865950e-02
1.525000e+02 7.170157e-02
1.980000e+02 1.009011e-01
2.575000e+02 1.436457e-01
3.355000e+02 2.096832e-01
4.365000e+02 2.912247e-01
5.675000e+02 4.065468e-01
7.380000e+02 5.476907e-01
9.595000e+02 7.254432e-01
