# L2p8_m9_lc2 full-sky tSZ; NaMaster unit mask, pixwin deconvolved
# ell_eff  1e12_D_ell_yy
1.000000e+01 9.700675e-03
1.350000e+01 1.273099e-02
1.800000e+01 1.784916e-02
2.350000e+01 2.804877e-02
3.050000e+01 3.368061e-02
4.000000e+01 4.808948e-02
5.250000e+01 8.156718e-02
6.850000e+01 1.359661e-01
8.950000e+01 1.751810e-01
1.170000e+02 2.461033e-01
1.525000e+02 3.104614e-01
1.980000e+02 3.771635e-01
2.575000e+02 4.411616e-01
3.355000e+02 5.117158e-01
4.365000e+02 5.986986e-01
5.675000e+02 6.997806e-01
7.380000e+02 8.346753e-01
9.595000e+02 1.000745e+00
