# L2p8_m9_lc6 masked tSZ, q>1 (qfrommz_alpha_fixed_1p12); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 4.132944e-04
1.350000e+01 7.472367e-04
1.800000e+01 9.552694e-04
2.350000e+01 1.625782e-03
3.050000e+01 2.677551e-03
4.000000e+01 4.494394e-03
5.250000e+01 6.393411e-03
6.850000e+01 8.335965e-03
8.950000e+01 1.228006e-02
1.170000e+02 1.655734e-02
1.525000e+02 2.270749e-02
1.980000e+02 2.998136e-02
2.575000e+02 4.320946e-02
3.355000e+02 6.034230e-02
4.365000e+02 8.565164e-02
5.675000e+02 1.215426e-01
7.380000e+02 1.722904e-01
9.595000e+02 2.428544e-01
