# L1_m9 fgas-4sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>10 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.658616e-03
1.350000e+01 1.979777e-03
1.800000e+01 3.469746e-03
2.350000e+01 5.828500e-03
3.050000e+01 7.300084e-03
4.000000e+01 9.980363e-03
5.250000e+01 1.595951e-02
6.850000e+01 2.323647e-02
8.950000e+01 3.314679e-02
1.170000e+02 4.724005e-02
1.525000e+02 6.946124e-02
1.980000e+02 9.740804e-02
2.575000e+02 1.374087e-01
3.355000e+02 1.985244e-01
4.365000e+02 2.743380e-01
5.675000e+02 3.792866e-01
7.380000e+02 5.063897e-01
9.595000e+02 6.623856e-01
