# L2p8_m9 fiducial masked tSZ, q>1 (qfrommz_alpha_fixed_1p12); same masking as the binned_18 file; Delta ln ell = 0.4; ell_max = 10000; HEALPix Nside=4096 pixel window deconvolved
# ell_eff  1e12_D_ell_yy
1.005184e+02 1.819361e-02
1.499558e+02 3.069567e-02
2.237077e+02 5.071543e-02
3.337327e+02 8.721363e-02
4.978707e+02 1.474780e-01
7.427358e+02 2.527295e-01
1.108032e+03 4.144054e-01
1.652989e+03 6.439058e-01
2.465970e+03 9.105338e-01
3.678794e+03 1.137575e+00
5.488116e+03 1.214906e+00
8.187308e+03 1.101214e+00
