# L2p8_m9 fiducial masked tSZ, q>10 (qfrommz_alpha_fixed_1p12); same masking as the binned_18 file; Delta ln ell = 0.4; ell_max = 10000; HEALPix Nside=4096 pixel window deconvolved
# ell_eff  1e12_D_ell_yy
1.005184e+02 6.037764e-02
1.499558e+02 9.989326e-02
2.237077e+02 1.639021e-01
3.337327e+02 2.690235e-01
4.978707e+02 4.248463e-01
7.427358e+02 6.472867e-01
1.108032e+03 9.312496e-01
1.652989e+03 1.244519e+00
2.465970e+03 1.505491e+00
3.678794e+03 1.626824e+00
5.488116e+03 1.535839e+00
8.187308e+03 1.262186e+00
