# L1_m9 fgas-4sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>20 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 2.408872e-03
1.350000e+01 2.809133e-03
1.800000e+01 5.098997e-03
2.350000e+01 8.217125e-03
3.050000e+01 1.015284e-02
4.000000e+01 1.452272e-02
5.250000e+01 2.443211e-02
6.850000e+01 3.297453e-02
8.950000e+01 4.972530e-02
1.170000e+02 6.985030e-02
1.525000e+02 9.975492e-02
1.980000e+02 1.405934e-01
2.575000e+02 1.918314e-01
3.355000e+02 2.694030e-01
4.365000e+02 3.604494e-01
5.675000e+02 4.803242e-01
7.380000e+02 6.154774e-01
9.595000e+02 7.786068e-01
