# L2p8_m9_lc4 masked tSZ, q>1 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 3.363270e-04
1.350000e+01 7.059252e-04
1.800000e+01 9.295621e-04
2.350000e+01 1.290028e-03
3.050000e+01 2.297384e-03
4.000000e+01 3.386953e-03
5.250000e+01 4.919700e-03
6.850000e+01 6.457557e-03
8.950000e+01 1.003457e-02
1.170000e+02 1.394045e-02
1.525000e+02 1.870432e-02
1.980000e+02 2.510913e-02
2.575000e+02 3.462393e-02
3.355000e+02 4.843845e-02
4.365000e+02 6.973963e-02
5.675000e+02 9.783833e-02
7.380000e+02 1.409184e-01
9.595000e+02 2.014270e-01
