# L1_m9 Jet_fgas-4sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>3 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of C_ell in log bins, Delta ln ell = 0.4, ell_max = 10000
# ell_eff  1e12_D_ell_yy
1.005184e+02 2.025423e-02
1.499558e+02 3.498344e-02
2.237077e+02 5.661002e-02
3.337327e+02 9.589095e-02
4.978707e+02 1.616096e-01
7.427358e+02 2.642614e-01
1.108032e+03 4.196445e-01
1.652989e+03 6.121609e-01
2.465970e+03 7.991500e-01
3.678794e+03 9.078500e-01
5.488116e+03 8.675377e-01
8.187308e+03 6.931098e-01
