# L2p8_m9_lc0 masked tSZ, q>50 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 6.024474e-03
1.350000e+01 8.578160e-03
1.800000e+01 1.070810e-02
2.350000e+01 1.630060e-02
3.050000e+01 2.084631e-02
4.000000e+01 3.515646e-02
5.250000e+01 4.718150e-02
6.850000e+01 5.917569e-02
8.950000e+01 8.905295e-02
1.170000e+02 1.228985e-01
1.525000e+02 1.615861e-01
1.980000e+02 2.209466e-01
2.575000e+02 2.896522e-01
3.355000e+02 3.866492e-01
4.365000e+02 4.986587e-01
5.675000e+02 6.301241e-01
7.380000e+02 7.896317e-01
9.595000e+02 9.682663e-01
