# L1_m9 fgas-2sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>1 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of C_ell in log bins, Delta ln ell = 0.4, ell_max = 10000
# ell_eff  1e12_D_ell_yy
1.005184e+02 1.036736e-02
1.499558e+02 1.784299e-02
2.237077e+02 2.791325e-02
3.337327e+02 4.663418e-02
4.978707e+02 8.124992e-02
7.427358e+02 1.373103e-01
1.108032e+03 2.356799e-01
1.652989e+03 3.828120e-01
2.465970e+03 5.723106e-01
3.678794e+03 7.529022e-01
5.488116e+03 8.347076e-01
8.187308e+03 7.745017e-01
