# L1_m9 Mstar-1sigma_fgas-4sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>6 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.236894e-03
1.350000e+01 1.635541e-03
1.800000e+01 2.553094e-03
2.350000e+01 4.376195e-03
3.050000e+01 5.693313e-03
4.000000e+01 8.218568e-03
5.250000e+01 1.272195e-02
6.850000e+01 1.765549e-02
8.950000e+01 2.470591e-02
1.170000e+02 3.537809e-02
1.525000e+02 5.278442e-02
1.980000e+02 7.300047e-02
2.575000e+02 1.036598e-01
3.355000e+02 1.523779e-01
4.365000e+02 2.134312e-01
5.675000e+02 3.012035e-01
7.380000e+02 4.098188e-01
9.595000e+02 5.537088e-01
