# L2p8_m9_lc4 masked tSZ, q>50 (qfrommz_alpha_fixed_1p12); same masking as the binned_18 file; Delta ln ell = 0.4; ell_max = 10000; HEALPix Nside=4096 pixel window deconvolved
# ell_eff  1e12_D_ell_yy
1.005184e+02 8.675788e-02
1.499558e+02 1.419397e-01
2.237077e+02 2.346174e-01
3.337327e+02 3.620008e-01
4.978707e+02 5.483271e-01
7.427358e+02 7.852023e-01
1.108032e+03 1.061250e+00
1.652989e+03 1.345194e+00
2.465970e+03 1.571937e+00
3.678794e+03 1.662052e+00
5.488116e+03 1.551199e+00
8.187308e+03 1.266849e+00
