# L1_m9 Jet_fgas-4sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>3 (qfrommz_alpha_fixed_1p12); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.339336e-03
1.350000e+01 1.603465e-03
1.800000e+01 2.407965e-03
2.350000e+01 4.455402e-03
3.050000e+01 5.538291e-03
4.000000e+01 7.999161e-03
5.250000e+01 1.269280e-02
6.850000e+01 1.749774e-02
8.950000e+01 2.452442e-02
1.170000e+02 3.562183e-02
1.525000e+02 5.059506e-02
1.980000e+02 7.070427e-02
2.575000e+02 9.759796e-02
3.355000e+02 1.400378e-01
4.365000e+02 1.900696e-01
5.675000e+02 2.632599e-01
7.380000e+02 3.480066e-01
9.595000e+02 4.614376e-01
