# L1_m9 Mstar-1sigma_fgas-4sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>50 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 4.134779e-03
1.350000e+01 5.271552e-03
1.800000e+01 8.342505e-03
2.350000e+01 1.226993e-02
3.050000e+01 1.567483e-02
4.000000e+01 2.297304e-02
5.250000e+01 3.742524e-02
6.850000e+01 5.111199e-02
8.950000e+01 7.381555e-02
1.170000e+02 1.071826e-01
1.525000e+02 1.464228e-01
1.980000e+02 1.985058e-01
2.575000e+02 2.612718e-01
3.355000e+02 3.504003e-01
4.365000e+02 4.529994e-01
5.675000e+02 5.834911e-01
7.380000e+02 7.213489e-01
9.595000e+02 8.794728e-01
