# L2p8_m9_lc4 masked tSZ, q>5 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.090722e-03
1.350000e+01 1.858705e-03
1.800000e+01 2.331988e-03
2.350000e+01 3.634594e-03
3.050000e+01 5.658919e-03
4.000000e+01 7.991769e-03
5.250000e+01 1.222493e-02
6.850000e+01 1.663815e-02
8.950000e+01 2.380712e-02
1.170000e+02 3.264262e-02
1.525000e+02 4.867137e-02
1.980000e+02 6.648434e-02
2.575000e+02 9.624217e-02
3.355000e+02 1.365860e-01
4.365000e+02 1.979315e-01
5.675000e+02 2.806005e-01
7.380000e+02 3.945268e-01
9.595000e+02 5.401743e-01
