# L1_m9 fgas-8sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>1 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 3.699965e-04
1.350000e+01 5.738968e-04
1.800000e+01 8.792135e-04
2.350000e+01 1.952354e-03
3.050000e+01 2.232170e-03
4.000000e+01 3.506817e-03
5.250000e+01 5.161019e-03
6.850000e+01 6.638418e-03
8.950000e+01 1.051603e-02
1.170000e+02 1.431491e-02
1.525000e+02 2.028714e-02
1.980000e+02 2.710556e-02
2.575000e+02 3.595079e-02
3.355000e+02 5.025957e-02
4.365000e+02 6.974133e-02
5.675000e+02 9.796892e-02
7.380000e+02 1.340115e-01
9.595000e+02 1.852134e-01
