# L1_m9 Mstar-1sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>1 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 3.186121e-04
1.350000e+01 5.313735e-04
1.800000e+01 7.676031e-04
2.350000e+01 1.724192e-03
3.050000e+01 1.939248e-03
4.000000e+01 3.191545e-03
5.250000e+01 4.459599e-03
6.850000e+01 6.013225e-03
8.950000e+01 9.382981e-03
1.170000e+02 1.319066e-02
1.525000e+02 1.871330e-02
1.980000e+02 2.528496e-02
2.575000e+02 3.356706e-02
3.355000e+02 4.827410e-02
4.365000e+02 7.022395e-02
5.675000e+02 1.001187e-01
7.380000e+02 1.412437e-01
9.595000e+02 2.027977e-01
