# L1_m9 Mstar-1sigma_fgas-4sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>5 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of C_ell in log bins, Delta ln ell = 0.4, ell_max = 10000
# ell_eff  1e12_D_ell_yy
1.005184e+02 2.600457e-02
1.499558e+02 4.562101e-02
2.237077e+02 7.733914e-02
3.337327e+02 1.349179e-01
4.978707e+02 2.298322e-01
7.427358e+02 3.767148e-01
1.108032e+03 5.920417e-01
1.652989e+03 8.445424e-01
2.465970e+03 1.068184e+00
3.678794e+03 1.170877e+00
5.488116e+03 1.068576e+00
8.187308e+03 8.039859e-01
