# L2p8_m9_lc6 masked tSZ, q>20 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 2.517049e-03
1.350000e+01 3.869962e-03
1.800000e+01 4.757201e-03
2.350000e+01 7.731548e-03
3.050000e+01 1.113335e-02
4.000000e+01 1.638779e-02
5.250000e+01 2.518316e-02
6.850000e+01 3.691212e-02
8.950000e+01 5.078685e-02
1.170000e+02 7.380165e-02
1.525000e+02 1.042950e-01
1.980000e+02 1.481951e-01
2.575000e+02 2.048278e-01
3.355000e+02 2.838111e-01
4.365000e+02 3.837394e-01
5.675000e+02 5.099235e-01
7.380000e+02 6.718925e-01
9.595000e+02 8.541162e-01
