# L1_m9 fgas-2sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>10 (qfrommz_alpha_fixed_1p12); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.929275e-03
1.350000e+01 2.355949e-03
1.800000e+01 4.058018e-03
2.350000e+01 6.915162e-03
3.050000e+01 8.361800e-03
4.000000e+01 1.172855e-02
5.250000e+01 1.922097e-02
6.850000e+01 2.680936e-02
8.950000e+01 3.850777e-02
1.170000e+02 5.519969e-02
1.525000e+02 7.916375e-02
1.980000e+02 1.118185e-01
2.575000e+02 1.552556e-01
3.355000e+02 2.244645e-01
4.365000e+02 3.073414e-01
5.675000e+02 4.191072e-01
7.380000e+02 5.511651e-01
9.595000e+02 7.141080e-01
