# L1_m9 fiducial masked tSZ, q>20 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean of C_ell in log bins, Delta ln ell = 0.4, ell_max = 10000
# ell_eff  1e12_D_ell_yy
1.005184e+02 5.721869e-02
1.499558e+02 9.917875e-02
2.237077e+02 1.648575e-01
3.337327e+02 2.722074e-01
4.978707e+02 4.338889e-01
7.427358e+02 6.537395e-01
1.108032e+03 9.353597e-01
1.652989e+03 1.230816e+00
2.465970e+03 1.469968e+00
3.678794e+03 1.577029e+00
5.488116e+03 1.480071e+00
8.187308e+03 1.207917e+00
