# L1_m9 Jet lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>6 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.051294e-03
1.350000e+01 1.417165e-03
1.800000e+01 2.261979e-03
2.350000e+01 3.821857e-03
3.050000e+01 5.076701e-03
4.000000e+01 7.054332e-03
5.250000e+01 1.128384e-02
6.850000e+01 1.582608e-02
8.950000e+01 2.202802e-02
1.170000e+02 3.166232e-02
1.525000e+02 4.799916e-02
1.980000e+02 6.712107e-02
2.575000e+02 9.659466e-02
3.355000e+02 1.434018e-01
4.365000e+02 2.026582e-01
5.675000e+02 2.890841e-01
7.380000e+02 3.977274e-01
9.595000e+02 5.431711e-01
