# L2p8_m9_lc3 full-sky tSZ; NaMaster unit mask, pixwin deconvolved
# ell_eff  1e12_D_ell_yy
1.000000e+01 3.371251e-03
1.350000e+01 5.264424e-03
1.800000e+01 9.852961e-03
2.350000e+01 1.511492e-02
3.050000e+01 1.971723e-02
4.000000e+01 2.832745e-02
5.250000e+01 4.222209e-02
6.850000e+01 6.723765e-02
8.950000e+01 9.640885e-02
1.170000e+02 1.219325e-01
1.525000e+02 1.772682e-01
1.980000e+02 2.393325e-01
2.575000e+02 3.179913e-01
3.355000e+02 4.164936e-01
4.365000e+02 5.399274e-01
5.675000e+02 6.823367e-01
7.380000e+02 8.457057e-01
9.595000e+02 1.022534e+00
