# L1_m9 fiducial masked tSZ, q>1 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 2.901018e-04
1.350000e+01 4.697625e-04
1.800000e+01 7.515758e-04
2.350000e+01 1.564815e-03
3.050000e+01 1.736824e-03
4.000000e+01 2.925729e-03
5.250000e+01 4.397457e-03
6.850000e+01 5.550973e-03
8.950000e+01 8.967953e-03
1.170000e+02 1.265950e-02
1.525000e+02 1.789903e-02
1.980000e+02 2.427987e-02
2.575000e+02 3.251205e-02
3.355000e+02 4.673879e-02
4.365000e+02 6.772426e-02
5.675000e+02 9.751892e-02
7.380000e+02 1.385617e-01
9.595000e+02 1.992313e-01
