# L2p8_m9_lc4 full-sky tSZ; NaMaster unit mask, pixwin deconvolved
# ell_eff  1e12_D_ell_yy
1.000000e+01 4.825848e-03
1.350000e+01 8.521457e-03
1.800000e+01 1.088090e-02
2.350000e+01 1.801286e-02
3.050000e+01 2.419785e-02
4.000000e+01 3.742218e-02
5.250000e+01 5.846929e-02
6.850000e+01 7.752144e-02
8.950000e+01 1.184035e-01
1.170000e+02 1.623676e-01
1.525000e+02 2.173017e-01
1.980000e+02 2.884574e-01
2.575000e+02 3.893261e-01
3.355000e+02 4.888993e-01
4.365000e+02 6.218865e-01
5.675000e+02 7.546206e-01
7.380000e+02 8.971579e-01
9.595000e+02 1.046224e+00
