# L2p8_m9_lc5 masked tSZ, q>1 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 2.722672e-04
1.350000e+01 4.730691e-04
1.800000e+01 9.109921e-04
2.350000e+01 1.458157e-03
3.050000e+01 1.885897e-03
4.000000e+01 2.995019e-03
5.250000e+01 4.447965e-03
6.850000e+01 6.213998e-03
8.950000e+01 9.394850e-03
1.170000e+02 1.307394e-02
1.525000e+02 1.921861e-02
1.980000e+02 2.586485e-02
2.575000e+02 3.544255e-02
3.355000e+02 4.941530e-02
4.365000e+02 7.120638e-02
5.675000e+02 9.949638e-02
7.380000e+02 1.427427e-01
9.595000e+02 2.022963e-01
