# L2p8_m9_lc3 masked tSZ, q>1 (qfrommz_alpha_fixed_1p12); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 4.211535e-04
1.350000e+01 6.584244e-04
1.800000e+01 1.513832e-03
2.350000e+01 2.282502e-03
3.050000e+01 3.044020e-03
4.000000e+01 4.227232e-03
5.250000e+01 6.310266e-03
6.850000e+01 8.892999e-03
8.950000e+01 1.232002e-02
1.170000e+02 1.640539e-02
1.525000e+02 2.399843e-02
1.980000e+02 3.038296e-02
2.575000e+02 4.292502e-02
3.355000e+02 5.957756e-02
4.365000e+02 8.416697e-02
5.675000e+02 1.200988e-01
7.380000e+02 1.702745e-01
9.595000e+02 2.393517e-01
