# L2p8_m9_lc7 masked tSZ, q>50 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 2.521390e-03
1.350000e+01 4.242696e-03
1.800000e+01 6.682420e-03
2.350000e+01 1.052037e-02
3.050000e+01 1.326171e-02
4.000000e+01 2.089459e-02
5.250000e+01 3.243265e-02
6.850000e+01 4.856000e-02
8.950000e+01 7.056806e-02
1.170000e+02 1.032627e-01
1.525000e+02 1.434925e-01
1.980000e+02 2.048960e-01
2.575000e+02 2.843612e-01
3.355000e+02 3.806710e-01
4.365000e+02 5.043134e-01
5.675000e+02 6.534894e-01
7.380000e+02 8.134689e-01
9.595000e+02 9.960519e-01
