# L1_m9 fgas+2sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>50 (qfrommz_alpha_fixed_1p12); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 3.341550e-03
1.350000e+01 4.126294e-03
1.800000e+01 6.411604e-03
2.350000e+01 9.471004e-03
3.050000e+01 1.200939e-02
4.000000e+01 1.861430e-02
5.250000e+01 3.103214e-02
6.850000e+01 4.260039e-02
8.950000e+01 6.211046e-02
1.170000e+02 9.272980e-02
1.525000e+02 1.296553e-01
1.980000e+02 1.815676e-01
2.575000e+02 2.456649e-01
3.355000e+02 3.360639e-01
4.365000e+02 4.453218e-01
5.675000e+02 5.841343e-01
7.380000e+02 7.365348e-01
9.595000e+02 9.169404e-01
