# L1_m9 fgas-4sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>6 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of C_ell in log bins, Delta ln ell = 0.4, ell_max = 10000
# ell_eff  1e12_D_ell_yy
1.005184e+02 2.731828e-02
1.499558e+02 4.877564e-02
2.237077e+02 8.277304e-02
3.337327e+02 1.446738e-01
4.978707e+02 2.455778e-01
7.427358e+02 4.007249e-01
1.108032e+03 6.204871e-01
1.652989e+03 8.753230e-01
2.465970e+03 1.094417e+00
3.678794e+03 1.192106e+00
5.488116e+03 1.091150e+00
8.187308e+03 8.322901e-01
