# L1_m9 fgas-4sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>1 (qfrommz_alpha_fixed_1p12); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.114474e-03
1.350000e+01 1.377029e-03
1.800000e+01 2.180058e-03
2.350000e+01 3.890766e-03
3.050000e+01 5.940352e-03
4.000000e+01 7.420314e-03
5.250000e+01 1.113682e-02
6.850000e+01 1.671499e-02
8.950000e+01 2.456720e-02
1.170000e+02 3.514575e-02
1.525000e+02 5.125847e-02
1.980000e+02 7.108392e-02
2.575000e+02 9.656846e-02
3.355000e+02 1.365058e-01
4.365000e+02 1.864265e-01
5.675000e+02 2.569643e-01
7.380000e+02 3.452678e-01
9.595000e+02 4.592138e-01
