# L1_m9 fgas-2sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>50 (qfrommz_alpha_fixed_1p12); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 3.817764e-03
1.350000e+01 4.750205e-03
1.800000e+01 7.553679e-03
2.350000e+01 1.082374e-02
3.050000e+01 1.405808e-02
4.000000e+01 2.055841e-02
5.250000e+01 3.333881e-02
6.850000e+01 4.554005e-02
8.950000e+01 6.770646e-02
1.170000e+02 9.708787e-02
1.525000e+02 1.328303e-01
1.980000e+02 1.831094e-01
2.575000e+02 2.446436e-01
3.355000e+02 3.314588e-01
4.365000e+02 4.357421e-01
5.675000e+02 5.674927e-01
7.380000e+02 7.107075e-01
9.595000e+02 8.778107e-01
