# L1_m9 fgas-4sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>1 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of C_ell in log bins, Delta ln ell = 0.4, ell_max = 10000
# ell_eff  1e12_D_ell_yy
1.005184e+02 1.067762e-02
1.499558e+02 1.835408e-02
2.237077e+02 2.840030e-02
3.337327e+02 4.737555e-02
4.978707e+02 8.099012e-02
7.427358e+02 1.359480e-01
1.108032e+03 2.303475e-01
1.652989e+03 3.667339e-01
2.465970e+03 5.351949e-01
3.678794e+03 6.828035e-01
5.488116e+03 7.285862e-01
8.187308e+03 6.436326e-01
