# L2p8_m9_lc5 full-sky tSZ; NaMaster unit mask, pixwin deconvolved
# ell_eff  1e12_D_ell_yy
1.000000e+01 6.395253e-03
1.350000e+01 6.870260e-03
1.800000e+01 1.260464e-02
2.350000e+01 1.868064e-02
3.050000e+01 2.476614e-02
4.000000e+01 3.704906e-02
5.250000e+01 5.573056e-02
6.850000e+01 8.308274e-02
8.950000e+01 1.084731e-01
1.170000e+02 1.383105e-01
1.525000e+02 1.847206e-01
1.980000e+02 2.518563e-01
2.575000e+02 3.240086e-01
3.355000e+02 4.108668e-01
4.365000e+02 5.329790e-01
5.675000e+02 6.738658e-01
7.380000e+02 8.392199e-01
9.595000e+02 1.020455e+00
