# L2p8_m9_lc3 masked tSZ, q>20 (qfrommz_alpha_fixed_1p12); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.970986e-03
1.350000e+01 3.469579e-03
1.800000e+01 6.339709e-03
2.350000e+01 9.256954e-03
3.050000e+01 1.286818e-02
4.000000e+01 1.692595e-02
5.250000e+01 2.520171e-02
6.850000e+01 3.847038e-02
8.950000e+01 5.480610e-02
1.170000e+02 7.291417e-02
1.525000e+02 1.053892e-01
1.980000e+02 1.466782e-01
2.575000e+02 2.057164e-01
3.355000e+02 2.832435e-01
4.365000e+02 3.841201e-01
5.675000e+02 5.144389e-01
7.380000e+02 6.674788e-01
9.595000e+02 8.501285e-01
