# L1_m9 fgas-2sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>3 (qfrommz_alpha_fixed_1p12); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.168354e-03
1.350000e+01 1.500113e-03
1.800000e+01 2.286858e-03
2.350000e+01 4.157815e-03
3.050000e+01 5.550450e-03
4.000000e+01 7.448771e-03
5.250000e+01 1.176001e-02
6.850000e+01 1.656470e-02
8.950000e+01 2.400959e-02
1.170000e+02 3.426061e-02
1.525000e+02 4.961937e-02
1.980000e+02 7.186679e-02
2.575000e+02 1.011452e-01
3.355000e+02 1.482441e-01
4.365000e+02 2.088927e-01
5.675000e+02 2.927157e-01
7.380000e+02 3.967507e-01
9.595000e+02 5.308737e-01
