# L2p8_m9_lc6 masked tSZ, q>50 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 3.640741e-03
1.350000e+01 6.049245e-03
1.800000e+01 7.739328e-03
2.350000e+01 1.341515e-02
3.050000e+01 2.026494e-02
4.000000e+01 2.887008e-02
5.250000e+01 4.236475e-02
6.850000e+01 6.226125e-02
8.950000e+01 8.341345e-02
1.170000e+02 1.197079e-01
1.525000e+02 1.619959e-01
1.980000e+02 2.192057e-01
2.575000e+02 2.856894e-01
3.355000e+02 3.843095e-01
4.365000e+02 4.974006e-01
5.675000e+02 6.263982e-01
7.380000e+02 7.882011e-01
9.595000e+02 9.640963e-01
