# L2p8_m9_lc4 masked tSZ, q>20 (qfrommz_alpha_fixed_1p12); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 2.424250e-03
1.350000e+01 4.076107e-03
1.800000e+01 5.730104e-03
2.350000e+01 9.070160e-03
3.050000e+01 1.290618e-02
4.000000e+01 1.655421e-02
5.250000e+01 2.652178e-02
6.850000e+01 3.669102e-02
8.950000e+01 5.379848e-02
1.170000e+02 7.770859e-02
1.525000e+02 1.070236e-01
1.980000e+02 1.452677e-01
2.575000e+02 2.070355e-01
3.355000e+02 2.772751e-01
4.365000e+02 3.773472e-01
5.675000e+02 5.037071e-01
7.380000e+02 6.572434e-01
9.595000e+02 8.356052e-01
