# L1_m9 fgas-2sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>20 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 2.429697e-03
1.350000e+01 2.853601e-03
1.800000e+01 4.977438e-03
2.350000e+01 8.057223e-03
3.050000e+01 1.003428e-02
4.000000e+01 1.469480e-02
5.250000e+01 2.453153e-02
6.850000e+01 3.308974e-02
8.950000e+01 4.979457e-02
1.170000e+02 7.065510e-02
1.525000e+02 1.009376e-01
1.980000e+02 1.419714e-01
2.575000e+02 1.942948e-01
3.355000e+02 2.735303e-01
4.365000e+02 3.675508e-01
5.675000e+02 4.925052e-01
7.380000e+02 6.341232e-01
9.595000e+02 8.075794e-01
