# L2p8_m9_lc1 masked tSZ, q>5 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.062484e-03
1.350000e+01 1.385429e-03
1.800000e+01 2.129040e-03
2.350000e+01 4.238100e-03
3.050000e+01 5.971353e-03
4.000000e+01 8.005183e-03
5.250000e+01 1.300126e-02
6.850000e+01 1.700057e-02
8.950000e+01 2.379824e-02
1.170000e+02 3.275981e-02
1.525000e+02 4.666138e-02
1.980000e+02 6.955596e-02
2.575000e+02 9.668557e-02
3.355000e+02 1.380606e-01
4.365000e+02 1.968173e-01
5.675000e+02 2.818239e-01
7.380000e+02 3.941631e-01
9.595000e+02 5.416371e-01
