# L1_m9 Mstar-1sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>50 (qfrommz_alpha_fixed_1p12); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 3.745940e-03
1.350000e+01 4.342015e-03
1.800000e+01 7.570107e-03
2.350000e+01 1.112063e-02
3.050000e+01 1.379682e-02
4.000000e+01 2.093869e-02
5.250000e+01 3.479495e-02
6.850000e+01 4.842287e-02
8.950000e+01 6.945916e-02
1.170000e+02 1.023671e-01
1.525000e+02 1.431606e-01
1.980000e+02 1.957963e-01
2.575000e+02 2.636113e-01
3.355000e+02 3.567034e-01
4.365000e+02 4.668014e-01
5.675000e+02 6.076083e-01
7.380000e+02 7.599805e-01
9.595000e+02 9.394590e-01
