# L2p8_m9_lc3 masked tSZ, q>10 (qfrommz_alpha_fixed_1p12); same masking as the binned_18 file; Delta ln ell = 0.4; ell_max = 10000; HEALPix Nside=4096 pixel window deconvolved
# ell_eff  1e12_D_ell_yy
1.005184e+02 4.308360e-02
1.499558e+02 7.187458e-02
2.237077e+02 1.225381e-01
3.337327e+02 2.050018e-01
4.978707e+02 3.370981e-01
7.427358e+02 5.342845e-01
1.108032e+03 7.992915e-01
1.652989e+03 1.105432e+00
2.465970e+03 1.383228e+00
3.678794e+03 1.541111e+00
5.488116e+03 1.488310e+00
8.187308e+03 1.241655e+00
