# L2p8_m9 fiducial masked tSZ, q>20 (qfrommz_alpha_fixed_1p12); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 5.191105e-03
1.350000e+01 6.533590e-03
1.800000e+01 8.599906e-03
2.350000e+01 1.323679e-02
3.050000e+01 1.845466e-02
4.000000e+01 2.905017e-02
5.250000e+01 3.934434e-02
6.850000e+01 4.944720e-02
8.950000e+01 7.468755e-02
1.170000e+02 1.020719e-01
1.525000e+02 1.393573e-01
1.980000e+02 1.874952e-01
2.575000e+02 2.512275e-01
3.355000e+02 3.409530e-01
4.365000e+02 4.481952e-01
5.675000e+02 5.793834e-01
7.380000e+02 7.400875e-01
9.595000e+02 9.242353e-01
