# L2p8_m9_lc1 masked tSZ, q>5 (qfrommz_alpha_fixed_1p12); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.245588e-03
1.350000e+01 1.757305e-03
1.800000e+01 2.617500e-03
2.350000e+01 4.867702e-03
3.050000e+01 6.695824e-03
4.000000e+01 9.173075e-03
5.250000e+01 1.394474e-02
6.850000e+01 1.956936e-02
8.950000e+01 2.656885e-02
1.170000e+02 3.748074e-02
1.525000e+02 5.315914e-02
1.980000e+02 7.739635e-02
2.575000e+02 1.076922e-01
3.355000e+02 1.514338e-01
4.365000e+02 2.115083e-01
5.675000e+02 2.979577e-01
7.380000e+02 4.084270e-01
9.595000e+02 5.523182e-01
