# L1_m9 Jet_fgas-4sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>6 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.226790e-03
1.350000e+01 1.609813e-03
1.800000e+01 2.569515e-03
2.350000e+01 4.562208e-03
3.050000e+01 5.687698e-03
4.000000e+01 8.322277e-03
5.250000e+01 1.275604e-02
6.850000e+01 1.790803e-02
8.950000e+01 2.488407e-02
1.170000e+02 3.494647e-02
1.525000e+02 5.189211e-02
1.980000e+02 7.178900e-02
2.575000e+02 1.004687e-01
3.355000e+02 1.454817e-01
4.365000e+02 2.021546e-01
5.675000e+02 2.822322e-01
7.380000e+02 3.798709e-01
9.595000e+02 5.077693e-01
