# L1_m9 Jet lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>10 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.528113e-03
1.350000e+01 1.810188e-03
1.800000e+01 3.159459e-03
2.350000e+01 5.301226e-03
3.050000e+01 6.854556e-03
4.000000e+01 9.361651e-03
5.250000e+01 1.474214e-02
6.850000e+01 2.201906e-02
8.950000e+01 3.138626e-02
1.170000e+02 4.490136e-02
1.525000e+02 6.638836e-02
1.980000e+02 9.458933e-02
2.575000e+02 1.339812e-01
3.355000e+02 1.957506e-01
4.365000e+02 2.721428e-01
5.675000e+02 3.790782e-01
7.380000e+02 5.090262e-01
9.595000e+02 6.697444e-01
