# L2p8_m9 fiducial masked tSZ, q>1 (qfrommz_alpha_fixed_1p12); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 6.777037e-04
1.350000e+01 1.099553e-03
1.800000e+01 1.687628e-03
2.350000e+01 2.662014e-03
3.050000e+01 4.383469e-03
4.000000e+01 5.348477e-03
5.250000e+01 9.095755e-03
6.850000e+01 1.143780e-02
8.950000e+01 1.575934e-02
1.170000e+02 2.278005e-02
1.525000e+02 3.178632e-02
1.980000e+02 4.406931e-02
2.575000e+02 6.158503e-02
3.355000e+02 8.879351e-02
4.365000e+02 1.251725e-01
5.675000e+02 1.772490e-01
7.380000e+02 2.525986e-01
9.595000e+02 3.530149e-01
