# L2p8_m9_lc3 masked tSZ, q>5 (qfrommz_alpha_fixed_1p12); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 9.798670e-04
1.350000e+01 1.797162e-03
1.800000e+01 3.237284e-03
2.350000e+01 4.918653e-03
3.050000e+01 7.443407e-03
4.000000e+01 9.269666e-03
5.250000e+01 1.320541e-02
6.850000e+01 1.890530e-02
8.950000e+01 2.710364e-02
1.170000e+02 3.666690e-02
1.525000e+02 5.315899e-02
1.980000e+02 7.341513e-02
2.575000e+02 1.038242e-01
3.355000e+02 1.475620e-01
4.365000e+02 2.109180e-01
5.675000e+02 2.958740e-01
7.380000e+02 4.067858e-01
9.595000e+02 5.488102e-01
