# L1_m9 fiducial masked tSZ, q>5 (qfrommz_alpha_fixed_1p12); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.381190e-03
1.350000e+01 1.722250e-03
1.800000e+01 2.998933e-03
2.350000e+01 4.864104e-03
3.050000e+01 6.167879e-03
4.000000e+01 8.938400e-03
5.250000e+01 1.392411e-02
6.850000e+01 1.879460e-02
8.950000e+01 2.818864e-02
1.170000e+02 4.018327e-02
1.525000e+02 5.868102e-02
1.980000e+02 8.488947e-02
2.575000e+02 1.211972e-01
3.355000e+02 1.763882e-01
4.365000e+02 2.454170e-01
5.675000e+02 3.437780e-01
7.380000e+02 4.634217e-01
9.595000e+02 6.196182e-01
