# L1_m9 Jet lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>5 (qfrommz_alpha_fixed_1p12); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.320460e-03
1.350000e+01 1.836126e-03
1.800000e+01 3.016937e-03
2.350000e+01 4.969811e-03
3.050000e+01 6.401319e-03
4.000000e+01 8.840705e-03
5.250000e+01 1.394726e-02
6.850000e+01 1.971208e-02
8.950000e+01 2.879701e-02
1.170000e+02 4.116211e-02
1.525000e+02 5.965083e-02
1.980000e+02 8.391130e-02
2.575000e+02 1.178202e-01
3.355000e+02 1.712740e-01
4.365000e+02 2.346439e-01
5.675000e+02 3.248116e-01
7.380000e+02 4.359020e-01
9.595000e+02 5.769838e-01
