# L2p8_m9_lc3 masked tSZ, q>10 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.297386e-03
1.350000e+01 2.434079e-03
1.800000e+01 4.163456e-03
2.350000e+01 6.257193e-03
3.050000e+01 9.346018e-03
4.000000e+01 1.133845e-02
5.250000e+01 1.712668e-02
6.850000e+01 2.465687e-02
8.950000e+01 3.475551e-02
1.170000e+02 4.923874e-02
1.525000e+02 7.165778e-02
1.980000e+02 1.008133e-01
2.575000e+02 1.439303e-01
3.355000e+02 2.051878e-01
4.365000e+02 2.907385e-01
5.675000e+02 4.032586e-01
7.380000e+02 5.449187e-01
9.595000e+02 7.188501e-01
