# L2p8_m9_lc7 masked tSZ, q>1 (qfrommz_alpha_fixed_1p12); same masking as the binned_18 file; Delta ln ell = 0.4; ell_max = 10000; HEALPix Nside=4096 pixel window deconvolved
# ell_eff  1e12_D_ell_yy
1.005184e+02 1.395793e-02
1.499558e+02 2.263755e-02
2.237077e+02 3.895771e-02
3.337327e+02 6.300300e-02
4.978707e+02 1.068003e-01
7.427358e+02 1.764231e-01
1.108032e+03 2.897226e-01
1.652989e+03 4.555308e-01
2.465970e+03 6.739118e-01
3.678794e+03 8.845070e-01
5.488116e+03 1.000039e+00
8.187308e+03 9.621127e-01
