# L2p8_m9_lc7 masked tSZ, q>50 (qfrommz_alpha_fixed_1p12); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 2.612095e-03
1.350000e+01 4.655446e-03
1.800000e+01 7.183390e-03
2.350000e+01 1.093535e-02
3.050000e+01 1.413433e-02
4.000000e+01 2.135563e-02
5.250000e+01 3.218073e-02
6.850000e+01 4.941075e-02
8.950000e+01 7.106248e-02
1.170000e+02 1.023584e-01
1.525000e+02 1.398680e-01
1.980000e+02 2.016502e-01
2.575000e+02 2.806745e-01
3.355000e+02 3.718522e-01
4.365000e+02 4.907196e-01
5.675000e+02 6.372423e-01
7.380000e+02 7.931866e-01
9.595000e+02 9.735481e-01
