# L1_m9 fgas-8sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>5 (qfrommz_alpha_fixed_1p12); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.941077e-03
1.350000e+01 2.169467e-03
1.800000e+01 3.834660e-03
2.350000e+01 6.538970e-03
3.050000e+01 8.229885e-03
4.000000e+01 1.125377e-02
5.250000e+01 1.824460e-02
6.850000e+01 2.602832e-02
8.950000e+01 3.688132e-02
1.170000e+02 5.193584e-02
1.525000e+02 7.448566e-02
1.980000e+02 1.050732e-01
2.575000e+02 1.460282e-01
3.355000e+02 2.072795e-01
4.365000e+02 2.814421e-01
5.675000e+02 3.791619e-01
7.380000e+02 4.937265e-01
9.595000e+02 6.300848e-01
