# L1_m9 fgas+2sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>1 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of C_ell in log bins, Delta ln ell = 0.4, ell_max = 10000
# ell_eff  1e12_D_ell_yy
1.005184e+02 9.802898e-03
1.499558e+02 1.703466e-02
2.237077e+02 2.675833e-02
3.337327e+02 4.565208e-02
4.978707e+02 8.073868e-02
7.427358e+02 1.388081e-01
1.108032e+03 2.436477e-01
1.652989e+03 4.063955e-01
2.465970e+03 6.305981e-01
3.678794e+03 8.700674e-01
5.488116e+03 1.027828e+00
8.187308e+03 1.041345e+00
