# L2p8_m9_lc0 masked tSZ, q>20 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 2.464993e-03
1.350000e+01 3.948215e-03
1.800000e+01 5.407348e-03
2.350000e+01 7.469356e-03
3.050000e+01 1.218021e-02
4.000000e+01 1.888637e-02
5.250000e+01 2.591912e-02
6.850000e+01 3.374449e-02
8.950000e+01 5.280664e-02
1.170000e+02 7.404930e-02
1.525000e+02 1.082241e-01
1.980000e+02 1.491124e-01
2.575000e+02 2.095182e-01
3.355000e+02 2.900593e-01
4.365000e+02 3.930142e-01
5.675000e+02 5.227452e-01
7.380000e+02 6.811212e-01
9.595000e+02 8.671962e-01
